start,end,start [s],end [s],dur [s],speaker
35993,62614,2.25,3.913,1.664,SPEAKER_00
83531,102546,5.221,6.409,1.188,SPEAKER_00
142750,157419,8.922,9.839,0.917,SPEAKER_00
169915,180780,10.62,11.299,0.679,SPEAKER_00
209303,225602,13.081,14.1,1.019,SPEAKER_00
251680,269881,15.73,16.868,1.138,SPEAKER_00
301120,319864,18.82,19.992,1.171,SPEAKER_00
358166,373378,22.385,23.336,0.951,SPEAKER_00
400000,411952,25.0,25.747,0.747,SPEAKER_00
429066,440203,26.817,27.513,0.696,SPEAKER_00
495619,533650,30.976,33.353,2.377,SPEAKER_00
589337,608896,36.834,38.056,1.222,SPEAKER_00
611884,624651,38.243,39.041,0.798,SPEAKER_00
678438,695551,42.402,43.472,1.07,SPEAKER_00
723531,738743,45.221,46.171,0.951,SPEAKER_00
784108,800407,49.007,50.025,1.019,SPEAKER_00
850662,859354,53.166,53.71,0.543,SPEAKER_00
884074,898200,55.255,56.138,0.883,SPEAKER_00
