start,end,start [s],end [s],dur [s],speaker
19422,51205,1.214,3.2,1.986,SPEAKER_00
61528,129439,3.846,8.09,4.244,SPEAKER_00
131884,174261,8.243,10.891,2.649,SPEAKER_00
188930,282105,11.808,17.632,5.823,SPEAKER_00
284006,312258,17.75,19.516,1.766,SPEAKER_00
320135,333174,20.008,20.823,0.815,SPEAKER_00
348387,482852,21.774,30.178,8.404,SPEAKER_00
487741,522512,30.484,32.657,2.173,SPEAKER_00
535823,590696,33.489,36.919,3.43,SPEAKER_00
596943,815619,37.309,50.976,13.667,SPEAKER_00
820237,921833,51.265,57.615,6.35,SPEAKER_00
927266,1280135,57.954,80.008,22.054,SPEAKER_00
1285025,1338268,80.314,83.642,3.328,SPEAKER_00
