start,end,start [s],end [s],dur [s],speaker
30288,77011,1.893,4.813,2.92,SPEAKER_00
89507,100645,5.594,6.29,0.696,SPEAKER_00
137589,151443,8.599,9.465,0.866,SPEAKER_00
183225,194363,11.452,12.148,0.696,SPEAKER_00
215280,232122,13.455,14.508,1.053,SPEAKER_00
222886,230492,13.93,14.406,0.475,SPEAKER_01
237283,248421,14.83,15.526,0.696,SPEAKER_00
287538,300577,17.971,18.786,0.815,SPEAKER_00
335891,348115,20.993,21.757,0.764,SPEAKER_00
378539,387504,23.659,24.219,0.56,SPEAKER_00
419830,432054,26.239,27.003,0.764,SPEAKER_00
461663,470628,28.854,29.414,0.56,SPEAKER_00
503769,511103,31.486,31.944,0.458,SPEAKER_00
544516,556468,34.032,34.779,0.747,SPEAKER_00
628998,638505,39.312,39.907,0.594,SPEAKER_00
654261,667300,40.891,41.706,0.815,SPEAKER_00
731680,731952,45.73,45.747,0.017,SPEAKER_01
731952,736027,45.747,46.002,0.255,SPEAKER_00
736027,762376,46.002,47.649,1.647,SPEAKER_01
803667,813174,50.229,50.823,0.594,SPEAKER_01
872393,882716,54.525,55.17,0.645,SPEAKER_01
944380,956332,59.024,59.771,0.747,SPEAKER_01
