start,end,start [s],end [s],dur [s],speaker
31918,89235,1.995,5.577,3.582,SPEAKER_00
101188,185670,6.324,11.604,5.28,SPEAKER_00
192190,206315,12.012,12.895,0.883,SPEAKER_00
211748,276672,13.234,17.292,4.058,SPEAKER_00
285093,314431,17.818,19.652,1.834,SPEAKER_00
321765,328556,20.11,20.535,0.424,SPEAKER_00
333174,433955,20.823,27.122,6.299,SPEAKER_00
443191,518166,27.699,32.385,4.686,SPEAKER_00
522784,580101,32.674,36.256,3.582,SPEAKER_00
591239,609439,36.952,38.09,1.138,SPEAKER_01
609439,619762,38.09,38.735,0.645,SPEAKER_00
632529,646112,39.533,40.382,0.849,SPEAKER_00
