start,end,start [s],end [s],dur [s],speaker
5568,15348,0.348,0.959,0.611,SPEAKER_00
21595,31918,1.35,1.995,0.645,SPEAKER_00
60169,70220,3.761,4.389,0.628,SPEAKER_00
78098,87606,4.881,5.475,0.594,SPEAKER_00
96570,105263,6.036,6.579,0.543,SPEAKER_00
126179,137860,7.886,8.616,0.73,SPEAKER_00
172631,187572,10.789,11.723,0.934,SPEAKER_00
233480,246247,14.593,15.39,0.798,SPEAKER_00
270152,280747,16.885,17.547,0.662,SPEAKER_00
307096,318505,19.194,19.907,0.713,SPEAKER_00
343225,352190,21.452,22.012,0.56,SPEAKER_00
395925,407606,24.745,25.475,0.73,SPEAKER_00
478777,511103,29.924,31.944,2.02,SPEAKER_00
612971,626281,38.311,39.143,0.832,SPEAKER_00
690933,702614,43.183,43.913,0.73,SPEAKER_00
787096,797147,49.194,49.822,0.628,SPEAKER_00
847945,858268,52.997,53.642,0.645,SPEAKER_00
891137,900916,55.696,56.307,0.611,SPEAKER_00
