start,end,start [s],end [s],dur [s],speaker
12088,51205,0.756,3.2,2.445,SPEAKER_00
29202,32190,1.825,2.012,0.187,SPEAKER_01
78370,99558,4.898,6.222,1.324,SPEAKER_00
134057,147368,8.379,9.211,0.832,SPEAKER_00
171544,180509,10.722,11.282,0.56,SPEAKER_00
206315,228047,12.895,14.253,1.358,SPEAKER_00
265806,294329,16.613,18.396,1.783,SPEAKER_00
334804,414940,20.925,25.934,5.008,SPEAKER_00
423089,430696,26.443,26.919,0.475,SPEAKER_00
467640,480407,29.228,30.025,0.798,SPEAKER_00
486112,510288,30.382,31.893,1.511,SPEAKER_00
551035,576027,34.44,36.002,1.562,SPEAKER_00
587436,595857,36.715,37.241,0.526,SPEAKER_00
645568,670831,40.348,41.927,1.579,SPEAKER_00
722716,743361,45.17,46.46,1.29,SPEAKER_00
796876,812359,49.805,50.772,0.968,SPEAKER_00
828387,838709,51.774,52.419,0.645,SPEAKER_00
843056,853378,52.691,53.336,0.645,SPEAKER_00
868862,883803,54.304,55.238,0.934,SPEAKER_00
967470,971273,60.467,60.705,0.238,SPEAKER_00
