start,end,start [s],end [s],dur [s],speaker
135,19966,0.008,1.248,1.239,SPEAKER_00
29473,330730,1.842,20.671,18.829,SPEAKER_00
403259,407334,25.204,25.458,0.255,SPEAKER_00
407334,407877,25.458,25.492,0.034,SPEAKER_01
407877,421731,25.492,26.358,0.866,SPEAKER_00
421731,422546,26.358,26.409,0.051,SPEAKER_01
469813,530662,29.363,33.166,3.803,SPEAKER_00
533921,589337,33.37,36.834,3.463,SPEAKER_00
601833,631443,37.615,39.465,1.851,SPEAKER_01
639049,686044,39.941,42.878,2.937,SPEAKER_00
689575,694465,43.098,43.404,0.306,SPEAKER_00
694465,703972,43.404,43.998,0.594,SPEAKER_01
703972,761561,43.998,47.598,3.599,SPEAKER_00
775415,826757,48.463,51.672,3.209,SPEAKER_00
857724,880000,53.608,55.0,1.392,SPEAKER_01
890594,896027,55.662,56.002,0.34,SPEAKER_00
901460,937589,56.341,58.599,2.258,SPEAKER_00
949813,969915,59.363,60.62,1.256,SPEAKER_00
