start,end,start [s],end [s],dur [s],speaker
135,6383,0.008,0.399,0.39,SPEAKER_00
63972,73208,3.998,4.576,0.577,SPEAKER_00
107164,146281,6.698,9.143,2.445,SPEAKER_00
197351,208217,12.334,13.014,0.679,SPEAKER_00
208217,208760,13.014,13.048,0.034,SPEAKER_01
257657,271239,16.104,16.952,0.849,SPEAKER_01
342954,354091,21.435,22.131,0.696,SPEAKER_01
408692,421460,25.543,26.341,0.798,SPEAKER_01
485297,512733,30.331,32.046,1.715,SPEAKER_03
568149,602105,35.509,37.632,2.122,SPEAKER_03
613514,630356,38.345,39.397,1.053,SPEAKER_03
699354,719728,43.71,44.983,1.273,SPEAKER_02
721901,747436,45.119,46.715,1.596,SPEAKER_02
811001,833548,50.688,52.097,1.409,SPEAKER_02
921018,930797,57.564,58.175,0.611,SPEAKER_02
