start,end,start [s],end [s],dur [s],speaker
8896,28455,1.112,3.557,2.445,SPEAKER_00
36061,46247,4.508,5.781,1.273,SPEAKER_00
54533,83463,6.817,10.433,3.616,SPEAKER_00
89032,107368,11.129,13.421,2.292,SPEAKER_00
108726,125025,13.591,15.628,2.037,SPEAKER_00
131680,146893,16.46,18.362,1.902,SPEAKER_00
154363,191443,19.295,23.93,4.635,SPEAKER_00
196740,204889,24.593,25.611,1.019,SPEAKER_00
214397,234091,26.8,29.261,2.462,SPEAKER_00
236264,257860,29.533,32.233,2.699,SPEAKER_00
264787,308115,33.098,38.514,5.416,SPEAKER_00
314227,346960,39.278,43.37,4.092,SPEAKER_00
350356,357147,43.795,44.643,0.849,SPEAKER_00
362580,385670,45.323,48.209,2.886,SPEAKER_00
391918,405093,48.99,50.637,1.647,SPEAKER_00
409847,423837,51.231,52.98,1.749,SPEAKER_00
425466,446926,53.183,55.866,2.683,SPEAKER_00
451409,455076,56.426,56.885,0.458,SPEAKER_00
459830,474906,57.479,59.363,1.885,SPEAKER_00
477623,490526,59.703,61.316,1.613,SPEAKER_00
499354,525568,62.419,65.696,3.277,SPEAKER_00
528692,559660,66.087,69.958,3.871,SPEAKER_00
561018,579354,70.127,72.419,2.292,SPEAKER_00
583429,588726,72.929,73.591,0.662,SPEAKER_00
596196,643870,74.525,80.484,5.959,SPEAKER_00
651069,679320,81.384,84.915,3.531,SPEAKER_00
682716,708115,85.34,88.514,3.175,SPEAKER_00
715993,733921,89.499,91.74,2.241,SPEAKER_00
746417,802105,93.302,100.263,6.961,SPEAKER_00
