start,end,start [s],end [s],dur [s],speaker
135,1494,0.008,0.093,0.085,SPEAKER_00
18607,65874,1.163,4.117,2.954,SPEAKER_00
87877,154702,5.492,9.669,4.177,SPEAKER_00
168285,216638,10.518,13.54,3.022,SPEAKER_00
232122,241901,14.508,15.119,0.611,SPEAKER_00
273955,309269,17.122,19.329,2.207,SPEAKER_00
317147,387775,19.822,24.236,4.414,SPEAKER_00
398370,436943,24.898,27.309,2.411,SPEAKER_00
462207,474702,28.888,29.669,0.781,SPEAKER_00
492088,592869,30.756,37.054,6.299,SPEAKER_00
600203,626553,37.513,39.16,1.647,SPEAKER_00
633073,652903,39.567,40.806,1.239,SPEAKER_00
657792,736298,41.112,46.019,4.907,SPEAKER_00
756672,790628,47.292,49.414,2.122,SPEAKER_00
803395,825398,50.212,51.587,1.375,SPEAKER_00
837623,1016366,52.351,63.523,11.171,SPEAKER_00
1032393,1055755,64.525,65.985,1.46,SPEAKER_00
1066893,1112529,66.681,69.533,2.852,SPEAKER_00
1120950,1146757,70.059,71.672,1.613,SPEAKER_00
1155449,1242376,72.216,77.649,5.433,SPEAKER_00
1250797,1264380,78.175,79.024,0.849,SPEAKER_00
