start,end,start [s],end [s],dur [s],speaker
4685,10390,0.586,1.299,0.713,SPEAKER_00
20577,31443,2.572,3.93,1.358,SPEAKER_00
38098,52224,4.762,6.528,1.766,SPEAKER_00
53310,56706,6.664,7.088,0.424,SPEAKER_00
66078,72461,8.26,9.058,0.798,SPEAKER_00
76264,81833,9.533,10.229,0.696,SPEAKER_00
88896,100713,11.112,12.589,1.477,SPEAKER_00
106553,114702,13.319,14.338,1.019,SPEAKER_00
120000,133446,15.0,16.681,1.681,SPEAKER_00
138336,149066,17.292,18.633,1.341,SPEAKER_00
153412,164142,19.177,20.518,1.341,SPEAKER_00
170662,178268,21.333,22.284,0.951,SPEAKER_00
183293,195789,22.912,24.474,1.562,SPEAKER_00
203123,211001,25.39,26.375,0.985,SPEAKER_00
220780,238166,27.598,29.771,2.173,SPEAKER_00
240747,246994,30.093,30.874,0.781,SPEAKER_00
260305,282037,32.538,35.255,2.716,SPEAKER_00
284074,291001,35.509,36.375,0.866,SPEAKER_00
297657,307028,37.207,38.379,1.171,SPEAKER_00
317758,326723,39.72,40.84,1.121,SPEAKER_00
330526,351171,41.316,43.896,2.581,SPEAKER_00
360271,366926,45.034,45.866,0.832,SPEAKER_00
371952,394227,46.494,49.278,2.784,SPEAKER_00
403056,411884,50.382,51.486,1.104,SPEAKER_00
418539,439864,52.317,54.983,2.666,SPEAKER_00
448556,478166,56.07,59.771,3.701,SPEAKER_00
486044,493378,60.756,61.672,0.917,SPEAKER_00
501256,516604,62.657,64.576,1.919,SPEAKER_00
524889,538064,65.611,67.258,1.647,SPEAKER_00
544040,562376,68.005,70.297,2.292,SPEAKER_00
570933,581120,71.367,72.64,1.273,SPEAKER_00
589269,601358,73.659,75.17,1.511,SPEAKER_00
611273,619966,76.409,77.496,1.087,SPEAKER_00
624855,642105,78.107,80.263,2.156,SPEAKER_00
649575,678641,81.197,84.83,3.633,SPEAKER_00
686655,694397,85.832,86.8,0.968,SPEAKER_00
709066,732835,88.633,91.604,2.971,SPEAKER_00
747504,754023,93.438,94.253,0.815,SPEAKER_00
754974,774804,94.372,96.851,2.479,SPEAKER_00
783497,794770,97.937,99.346,1.409,SPEAKER_00
808353,859694,101.044,107.462,6.418,SPEAKER_00
863497,866621,107.937,108.328,0.39,SPEAKER_00
879932,909134,109.992,113.642,3.65,SPEAKER_00
911986,926519,113.998,115.815,1.817,SPEAKER_00
938064,955857,117.258,119.482,2.224,SPEAKER_00
964006,975551,120.501,121.944,1.443,SPEAKER_00
985331,1010322,123.166,126.29,3.124,SPEAKER_00
1015619,1022682,126.952,127.835,0.883,SPEAKER_00
1028658,1067096,128.582,133.387,4.805,SPEAKER_00
1072393,1086926,134.049,135.866,1.817,SPEAKER_00
1092359,1105534,136.545,138.192,1.647,SPEAKER_00
1112733,1151850,139.092,143.981,4.89,SPEAKER_00
1159320,1178879,144.915,147.36,2.445,SPEAKER_00
1182139,1214601,147.767,151.825,4.058,SPEAKER_00
1221799,1231578,152.725,153.947,1.222,SPEAKER_00
1245025,1265670,155.628,158.209,2.581,SPEAKER_00
1271782,1278845,158.973,159.856,0.883,SPEAKER_00
1283463,1290933,160.433,161.367,0.934,SPEAKER_00
1297589,1304108,162.199,163.014,0.815,SPEAKER_00
1308183,1336162,163.523,167.02,3.497,SPEAKER_00
1347707,1355449,168.463,169.431,0.968,SPEAKER_00
1357623,1378404,169.703,172.301,2.598,SPEAKER_00
1383565,1391171,172.946,173.896,0.951,SPEAKER_00
1399320,1429337,174.915,178.667,3.752,SPEAKER_00
1435993,1445365,179.499,180.671,1.171,SPEAKER_00
1447538,1469813,180.942,183.727,2.784,SPEAKER_00
1476740,1505806,184.593,188.226,3.633,SPEAKER_00
1512733,1521833,189.092,190.229,1.138,SPEAKER_00
1529575,1543157,191.197,192.895,1.698,SPEAKER_00
1548319,1570186,193.54,196.273,2.733,SPEAKER_00
1575619,1600067,196.952,200.008,3.056,SPEAKER_00
1624923,1647334,203.115,205.917,2.801,SPEAKER_00
1655891,1697045,206.986,212.131,5.144,SPEAKER_00
1703972,1720135,212.997,215.017,2.02,SPEAKER_00
1726383,1759388,215.798,219.924,4.126,SPEAKER_00
1771341,1800000,221.418,225.0,3.582,SPEAKER_00
1809100,1837894,226.138,229.737,3.599,SPEAKER_00
1840067,1841833,230.008,230.229,0.221,SPEAKER_00
1845229,1852971,230.654,231.621,0.968,SPEAKER_00
