start,end,start [s],end [s],dur [s],speaker
135,11544,0.008,0.722,0.713,SPEAKER_00
31918,54193,1.995,3.387,1.392,SPEAKER_00
69405,97385,4.338,6.087,1.749,SPEAKER_00
102275,113412,6.392,7.088,0.696,SPEAKER_00
134057,181595,8.379,11.35,2.971,SPEAKER_00
188930,224787,11.808,14.049,2.241,SPEAKER_00
231578,268251,14.474,16.766,2.292,SPEAKER_00
272597,298132,17.037,18.633,1.596,SPEAKER_00
307368,359252,19.211,22.453,3.243,SPEAKER_00
363327,411409,22.708,25.713,3.005,SPEAKER_00
428522,429609,26.783,26.851,0.068,SPEAKER_00
435042,466010,27.19,29.126,1.935,SPEAKER_00
469269,539083,29.329,33.693,4.363,SPEAKER_00
551307,670831,34.457,41.927,7.47,SPEAKER_00
674363,680067,42.148,42.504,0.357,SPEAKER_00
684957,694193,42.81,43.387,0.577,SPEAKER_00
716468,754227,44.779,47.139,2.36,SPEAKER_01
718913,729235,44.932,45.577,0.645,SPEAKER_00
848217,876740,53.014,54.796,1.783,SPEAKER_00
879728,892495,54.983,55.781,0.798,SPEAKER_00
