start,end,start [s],end [s],dur [s],speaker
4210,88149,0.263,5.509,5.246,SPEAKER_01
101460,188387,6.341,11.774,5.433,SPEAKER_01
198709,209575,12.419,13.098,0.679,SPEAKER_01
222071,233752,13.879,14.61,0.73,SPEAKER_01
238370,261460,14.898,16.341,1.443,SPEAKER_01
291069,356808,18.192,22.301,4.109,SPEAKER_01
375551,398370,23.472,24.898,1.426,SPEAKER_01
399728,407062,24.983,25.441,0.458,SPEAKER_00
429609,453514,26.851,28.345,1.494,SPEAKER_00
496162,519796,31.01,32.487,1.477,SPEAKER_01
523870,539354,32.742,33.71,0.968,SPEAKER_01
555382,582275,34.711,36.392,1.681,SPEAKER_01
616230,634159,38.514,39.635,1.121,SPEAKER_01
