start,end,start [s],end [s],dur [s],speaker
9643,26485,0.603,1.655,1.053,SPEAKER_00
37894,129439,2.368,8.09,5.722,SPEAKER_00
67504,77283,4.219,4.83,0.611,SPEAKER_01
147640,161494,9.228,10.093,0.866,SPEAKER_00
219898,289168,13.744,18.073,4.329,SPEAKER_00
224787,237826,14.049,14.864,0.815,SPEAKER_01
267707,278030,16.732,17.377,0.645,SPEAKER_01
278302,278573,17.394,17.411,0.017,SPEAKER_01
301392,312801,18.837,19.55,0.713,SPEAKER_00
357079,388319,22.317,24.27,1.952,SPEAKER_00
430967,432597,26.935,27.037,0.102,SPEAKER_00
439932,446723,27.496,27.92,0.424,SPEAKER_00
507028,568964,31.689,35.56,3.871,SPEAKER_00
604006,627368,37.75,39.211,1.46,SPEAKER_00
659694,672733,41.231,42.046,0.815,SPEAKER_00
699898,783022,43.744,48.939,5.195,SPEAKER_00
801765,833548,50.11,52.097,1.986,SPEAKER_00
836264,840067,52.267,52.504,0.238,SPEAKER_00
842241,899830,52.64,56.239,3.599,SPEAKER_00
904991,928624,56.562,58.039,1.477,SPEAKER_00
933786,939219,58.362,58.701,0.34,SPEAKER_00
1053039,1075857,65.815,67.241,1.426,SPEAKER_00
1110628,1117419,69.414,69.839,0.424,SPEAKER_00
