start,end,start [s],end [s],dur [s],speaker
135,11001,0.008,0.688,0.679,SPEAKER_01
26485,96842,1.655,6.053,4.397,SPEAKER_01
110967,136502,6.935,8.531,1.596,SPEAKER_01
157962,175891,9.873,10.993,1.121,SPEAKER_01
188387,203599,11.774,12.725,0.951,SPEAKER_01
269337,289168,16.834,18.073,1.239,SPEAKER_01
280203,281290,17.513,17.581,0.068,SPEAKER_00
324210,388319,20.263,24.27,4.007,SPEAKER_01
407334,426078,25.458,26.63,1.171,SPEAKER_01
445365,458675,27.835,28.667,0.832,SPEAKER_01
547775,568964,34.236,35.56,1.324,SPEAKER_01
603463,627096,37.716,39.194,1.477,SPEAKER_01
638234,640135,39.89,40.008,0.119,SPEAKER_01
640135,653446,40.008,40.84,0.832,SPEAKER_00
653446,655891,40.84,40.993,0.153,SPEAKER_01
710220,737113,44.389,46.07,1.681,SPEAKER_00
723803,730050,45.238,45.628,0.39,SPEAKER_01
787911,806655,49.244,50.416,1.171,SPEAKER_00
