start,end,start [s],end [s],dur [s],speaker
135,71578,0.008,4.474,4.465,SPEAKER_00
80271,135415,5.017,8.463,3.447,SPEAKER_00
144651,206859,9.041,12.929,3.888,SPEAKER_00
208217,284278,13.014,17.767,4.754,SPEAKER_00
293786,399456,18.362,24.966,6.604,SPEAKER_00
453786,502954,28.362,31.435,3.073,SPEAKER_01
509473,517894,31.842,32.368,0.526,SPEAKER_00
548862,612971,34.304,38.311,4.007,SPEAKER_01
637691,673820,39.856,42.114,2.258,SPEAKER_01
710764,883259,44.423,55.204,10.781,SPEAKER_01
899015,955517,56.188,59.72,3.531,SPEAKER_01
970458,1103293,60.654,68.956,8.302,SPEAKER_01
1171477,1197011,73.217,74.813,1.596,SPEAKER_00
