start,end,start [s],end [s],dur [s],speaker
135,43870,0.008,2.742,2.733,SPEAKER_01
47674,61256,2.98,3.829,0.849,SPEAKER_01
70492,108251,4.406,6.766,2.36,SPEAKER_01
109609,135144,6.851,8.447,1.596,SPEAKER_01
158505,175076,9.907,10.942,1.036,SPEAKER_01
184584,200067,11.537,12.504,0.968,SPEAKER_01
222614,235110,13.913,14.694,0.781,SPEAKER_01
240543,249779,15.034,15.611,0.577,SPEAKER_01
268522,309541,16.783,19.346,2.564,SPEAKER_01
338879,345398,21.18,21.587,0.407,SPEAKER_00
391578,396468,24.474,24.779,0.306,SPEAKER_00
428794,440203,26.8,27.513,0.713,SPEAKER_01
449983,462478,28.124,28.905,0.781,SPEAKER_01
517351,520882,32.334,32.555,0.221,SPEAKER_01
566247,578200,35.39,36.138,0.747,SPEAKER_01
591782,611884,36.986,38.243,1.256,SPEAKER_01
629813,636604,39.363,39.788,0.424,SPEAKER_01
645840,665398,40.365,41.587,1.222,SPEAKER_01
687674,700713,42.98,43.795,0.815,SPEAKER_01
736842,737113,46.053,46.07,0.017,SPEAKER_00
737113,747436,46.07,46.715,0.645,SPEAKER_01
829745,853378,51.859,53.336,1.477,SPEAKER_00
894125,907707,55.883,56.732,0.849,SPEAKER_00
913955,923463,57.122,57.716,0.594,SPEAKER_00
959049,970186,59.941,60.637,0.696,SPEAKER_00
