start,end,start [s],end [s],dur [s],speaker
135,40339,0.008,2.521,2.513,SPEAKER_01
28658,33548,1.791,2.097,0.306,SPEAKER_00
102003,104448,6.375,6.528,0.153,SPEAKER_01
160950,220169,10.059,13.761,3.701,SPEAKER_01
206044,215008,12.878,13.438,0.56,SPEAKER_00
257113,284278,16.07,17.767,1.698,SPEAKER_01
335348,347572,20.959,21.723,0.764,SPEAKER_01
402173,410322,25.136,25.645,0.509,SPEAKER_01
430696,449983,26.919,28.124,1.205,SPEAKER_01
460848,471714,28.803,29.482,0.679,SPEAKER_00
473344,522784,29.584,32.674,3.09,SPEAKER_01
546417,564346,34.151,35.272,1.121,SPEAKER_01
593684,596943,37.105,37.309,0.204,SPEAKER_01
689575,764821,43.098,47.801,4.703,SPEAKER_01
720814,728149,45.051,45.509,0.458,SPEAKER_00
835449,840611,52.216,52.538,0.323,SPEAKER_00
882173,936230,55.136,58.514,3.379,SPEAKER_01
963123,975891,60.195,60.993,0.798,SPEAKER_01
