start,end,start [s],end [s],dur [s],speaker
135,5025,0.008,0.314,0.306,SPEAKER_00
19422,93853,1.214,5.866,4.652,SPEAKER_00
99830,143837,6.239,8.99,2.75,SPEAKER_00
148726,227504,9.295,14.219,4.924,SPEAKER_00
230764,316061,14.423,19.754,5.331,SPEAKER_00
317962,573582,19.873,35.849,15.976,SPEAKER_00
585806,635246,36.613,39.703,3.09,SPEAKER_00
641494,790356,40.093,49.397,9.304,SPEAKER_00
806112,915042,50.382,57.19,6.808,SPEAKER_00
922920,1027775,57.683,64.236,6.553,SPEAKER_00
1034295,1244550,64.643,77.784,13.141,SPEAKER_00
1247809,1454261,77.988,90.891,12.903,SPEAKER_00
1459966,1564550,91.248,97.784,6.537,SPEAKER_00
1575415,1621595,98.463,101.35,2.886,SPEAKER_00
