start,end,start [s],end [s],dur [s],speaker
135,24584,0.008,1.537,1.528,SPEAKER_00
56638,93310,3.54,5.832,2.292,SPEAKER_00
99286,117758,6.205,7.36,1.154,SPEAKER_00
175076,198438,10.942,12.402,1.46,SPEAKER_01
221528,242444,13.846,15.153,1.307,SPEAKER_00
247606,269337,15.475,16.834,1.358,SPEAKER_00
299219,320679,18.701,20.042,1.341,SPEAKER_00
370118,381799,23.132,23.862,0.73,SPEAKER_01
385602,415755,24.1,25.985,1.885,SPEAKER_01
416842,442648,26.053,27.666,1.613,SPEAKER_00
522512,541528,32.657,33.846,1.188,SPEAKER_01
548590,573310,34.287,35.832,1.545,SPEAKER_00
691205,743633,43.2,46.477,3.277,SPEAKER_01
747164,765093,46.698,47.818,1.121,SPEAKER_00
