start,end,start [s],end [s],dur [s],speaker
44414,52563,2.776,3.285,0.509,SPEAKER_00
70492,81086,4.406,5.068,0.662,SPEAKER_00
85432,174804,5.34,10.925,5.586,SPEAKER_00
184584,266621,11.537,16.664,5.127,SPEAKER_00
278845,391307,17.428,24.457,7.029,SPEAKER_00
396740,408421,24.796,25.526,0.73,SPEAKER_00
418743,519796,26.171,32.487,6.316,SPEAKER_00
529575,573039,33.098,35.815,2.716,SPEAKER_00
