start,end,start [s],end [s],dur [s],speaker
135,407,0.008,0.025,0.017,SPEAKER_01
1494,80543,0.093,5.034,4.941,SPEAKER_01
75653,80271,4.728,5.017,0.289,SPEAKER_02
80543,198981,5.034,12.436,7.402,SPEAKER_02
126179,139490,7.886,8.718,0.832,SPEAKER_00
193820,200067,12.114,12.504,0.39,SPEAKER_00
200067,244889,12.504,15.306,2.801,SPEAKER_02
244346,255212,15.272,15.951,0.679,SPEAKER_00
255212,286451,15.951,17.903,1.952,SPEAKER_02
289983,295687,18.124,18.48,0.357,SPEAKER_02
300033,308726,18.752,19.295,0.543,SPEAKER_00
338607,434499,21.163,27.156,5.993,SPEAKER_02
438030,482308,27.377,30.144,2.767,SPEAKER_01
