start,end,start [s],end [s],dur [s],speaker
12903,27300,0.806,1.706,0.9,SPEAKER_02
45500,92224,2.844,5.764,2.92,SPEAKER_02
114770,130797,7.173,8.175,1.002,SPEAKER_02
149269,167198,9.329,10.45,1.121,SPEAKER_02
170730,201154,10.671,12.572,1.902,SPEAKER_03
204685,215008,12.793,13.438,0.645,SPEAKER_02
219898,235653,13.744,14.728,0.985,SPEAKER_03
325568,369575,20.348,23.098,2.75,SPEAKER_00
427436,440203,26.715,27.513,0.798,SPEAKER_00
520339,532563,32.521,33.285,0.764,SPEAKER_00
606451,629541,37.903,39.346,1.443,SPEAKER_01
678166,716196,42.385,44.762,2.377,SPEAKER_01
736027,762648,46.002,47.666,1.664,SPEAKER_01
875653,901731,54.728,56.358,1.63,SPEAKER_01
932156,942207,58.26,58.888,0.628,SPEAKER_01
