start,end,start [s],end [s],dur [s],speaker
135,91409,0.008,5.713,5.705,SPEAKER_00
119388,162037,7.462,10.127,2.666,SPEAKER_00
176162,198981,11.01,12.436,1.426,SPEAKER_00
215551,237826,13.472,14.864,1.392,SPEAKER_00
250322,277487,15.645,17.343,1.698,SPEAKER_00
290797,416027,18.175,26.002,7.827,SPEAKER_00
427436,438302,26.715,27.394,0.679,SPEAKER_00
475789,502410,29.737,31.401,1.664,SPEAKER_00
505942,515993,31.621,32.25,0.628,SPEAKER_01
518981,557283,32.436,34.83,2.394,SPEAKER_00
572767,610254,35.798,38.141,2.343,SPEAKER_00
622750,668115,38.922,41.757,2.835,SPEAKER_00
672733,678166,42.046,42.385,0.34,SPEAKER_01
680339,680611,42.521,42.538,0.017,SPEAKER_01
680611,680882,42.538,42.555,0.017,SPEAKER_00
680882,686315,42.555,42.895,0.34,SPEAKER_01
681697,706960,42.606,44.185,1.579,SPEAKER_00
717555,740101,44.847,46.256,1.409,SPEAKER_00
788726,842784,49.295,52.674,3.379,SPEAKER_00
844414,884617,52.776,55.289,2.513,SPEAKER_00
897113,961765,56.07,60.11,4.041,SPEAKER_00
