start,end,start [s],end [s],dur [s],speaker
12359,26213,0.772,1.638,0.866,SPEAKER_05
37351,53106,2.334,3.319,0.985,SPEAKER_05
66146,80000,4.134,5.0,0.866,SPEAKER_05
93853,108522,5.866,6.783,0.917,SPEAKER_05
141935,154974,8.871,9.686,0.815,SPEAKER_05
178879,196808,11.18,12.301,1.121,SPEAKER_05
216638,229405,13.54,14.338,0.798,SPEAKER_05
254125,264719,15.883,16.545,0.662,SPEAKER_05
268794,282376,16.8,17.649,0.849,SPEAKER_05
302478,302750,18.905,18.922,0.017,SPEAKER_05
302750,321222,18.922,20.076,1.154,SPEAKER_04
340509,348387,21.282,21.774,0.492,SPEAKER_04
368217,388862,23.014,24.304,1.29,SPEAKER_04
395110,404074,24.694,25.255,0.56,SPEAKER_01
415483,419015,25.968,26.188,0.221,SPEAKER_04
419015,420916,26.188,26.307,0.119,SPEAKER_01
420916,421188,26.307,26.324,0.017,SPEAKER_04
435585,435857,27.224,27.241,0.017,SPEAKER_03
435857,452156,27.241,28.26,1.019,SPEAKER_01
452156,452699,28.26,28.294,0.034,SPEAKER_03
486112,490458,30.382,30.654,0.272,SPEAKER_03
496162,502682,31.01,31.418,0.407,SPEAKER_03
555653,569507,34.728,35.594,0.866,SPEAKER_03
622207,636061,38.888,39.754,0.866,SPEAKER_03
666757,678709,41.672,42.419,0.747,SPEAKER_00
733582,745806,45.849,46.613,0.764,SPEAKER_00
796061,813989,49.754,50.874,1.121,SPEAKER_02
830016,838709,51.876,52.419,0.543,SPEAKER_02
899286,909066,56.205,56.817,0.611,SPEAKER_02
