start,end,start [s],end [s],dur [s],speaker
135,15891,0.008,0.993,0.985,SPEAKER_03
15891,27572,0.993,1.723,0.73,SPEAKER_02
436129,440747,27.258,27.547,0.289,SPEAKER_00
671918,704244,41.995,44.015,2.02,SPEAKER_02
712122,712393,44.508,44.525,0.017,SPEAKER_02
712393,712665,44.525,44.542,0.017,SPEAKER_01
712665,712937,44.542,44.559,0.017,SPEAKER_02
712937,713480,44.559,44.593,0.034,SPEAKER_01
713480,715382,44.593,44.711,0.119,SPEAKER_02
715382,723259,44.711,45.204,0.492,SPEAKER_01
738200,828387,46.138,51.774,5.637,SPEAKER_02
959864,966926,59.992,60.433,0.441,SPEAKER_02
