start,end,start [s],end [s],dur [s],speaker
4482,15891,0.28,0.993,0.713,SPEAKER_01
33820,46587,2.114,2.912,0.798,SPEAKER_01
60441,75382,3.778,4.711,0.934,SPEAKER_01
100101,116943,6.256,7.309,1.053,SPEAKER_01
128081,147911,8.005,9.244,1.239,SPEAKER_01
203870,216095,12.742,13.506,0.764,SPEAKER_01
229134,245976,14.321,15.374,1.053,SPEAKER_01
260645,267436,16.29,16.715,0.424,SPEAKER_00
267436,291884,16.715,18.243,1.528,SPEAKER_01
300033,313073,18.752,19.567,0.815,SPEAKER_01
318505,383157,19.907,23.947,4.041,SPEAKER_01
388047,411952,24.253,25.747,1.494,SPEAKER_01
415755,448081,25.985,28.005,2.02,SPEAKER_01
465195,474159,29.075,29.635,0.56,SPEAKER_01
487741,526859,30.484,32.929,2.445,SPEAKER_01
537453,548319,33.591,34.27,0.679,SPEAKER_01
580373,598573,36.273,37.411,1.138,SPEAKER_01
605093,622207,37.818,38.888,1.07,SPEAKER_01
639864,664040,39.992,41.503,1.511,SPEAKER_01
679252,713208,42.453,44.576,2.122,SPEAKER_01
727877,740645,45.492,46.29,0.798,SPEAKER_01
797419,813446,49.839,50.84,1.002,SPEAKER_01
836264,843056,52.267,52.691,0.424,SPEAKER_00
843056,843327,52.691,52.708,0.017,SPEAKER_01
851205,870220,53.2,54.389,1.188,SPEAKER_01
884074,893039,55.255,55.815,0.56,SPEAKER_01
915857,930526,57.241,58.158,0.917,SPEAKER_01
977792,984584,61.112,61.537,0.424,SPEAKER_01
