start,end,start [s],end [s],dur [s],speaker
14804,25670,0.925,1.604,0.679,SPEAKER_00
53650,69677,3.353,4.355,1.002,SPEAKER_00
102275,112054,6.392,7.003,0.611,SPEAKER_00
155789,178336,9.737,11.146,1.409,SPEAKER_00
197351,209032,12.334,13.065,0.73,SPEAKER_00
215008,234295,13.438,14.643,1.205,SPEAKER_00
297589,319592,18.599,19.975,1.375,SPEAKER_00
457860,465195,28.616,29.075,0.458,SPEAKER_00
504040,516808,31.503,32.301,0.798,SPEAKER_00
579015,591782,36.188,36.986,0.798,SPEAKER_00
689847,703701,43.115,43.981,0.866,SPEAKER_00
759932,771884,47.496,48.243,0.747,SPEAKER_00
843056,855280,52.691,53.455,0.764,SPEAKER_00
929983,941935,58.124,58.871,0.747,SPEAKER_00
