start,end,start [s],end [s],dur [s],speaker
67,4142,0.008,0.518,0.509,SPEAKER_00
20441,176230,2.555,22.029,19.474,SPEAKER_00
181392,184516,22.674,23.065,0.39,SPEAKER_00
