start,end,start [s],end [s],dur [s],speaker
18879,53378,1.18,3.336,2.156,SPEAKER_00
100101,144380,6.256,9.024,2.767,SPEAKER_00
181052,204414,11.316,12.776,1.46,SPEAKER_00
223972,285636,13.998,17.852,3.854,SPEAKER_00
297317,328013,18.582,20.501,1.919,SPEAKER_00
342954,442376,21.435,27.649,6.214,SPEAKER_00
447809,514634,27.988,32.165,4.177,SPEAKER_00
538268,569779,33.642,35.611,1.969,SPEAKER_00
574397,593412,35.9,37.088,1.188,SPEAKER_00
609983,617045,38.124,38.565,0.441,SPEAKER_00
620033,627096,38.752,39.194,0.441,SPEAKER_00
657792,671375,41.112,41.961,0.849,SPEAKER_00
712937,747979,44.559,46.749,2.19,SPEAKER_00
787640,831103,49.228,51.944,2.716,SPEAKER_00
852292,878913,53.268,54.932,1.664,SPEAKER_00
929439,980237,58.09,61.265,3.175,SPEAKER_00
993005,1009847,62.063,63.115,1.053,SPEAKER_00
1042173,1059286,65.136,66.205,1.07,SPEAKER_00
1061731,1088081,66.358,68.005,1.647,SPEAKER_00
1101392,1179898,68.837,73.744,4.907,SPEAKER_00
1208964,1283938,75.56,80.246,4.686,SPEAKER_00
1301052,1318166,81.316,82.385,1.07,SPEAKER_00
1370594,1376027,85.662,86.002,0.34,SPEAKER_00
1400475,1423022,87.53,88.939,1.409,SPEAKER_00
1471646,1489032,91.978,93.065,1.087,SPEAKER_00
1516740,1587911,94.796,99.244,4.448,SPEAKER_00
1597962,1618336,99.873,101.146,1.273,SPEAKER_00
1640067,1660713,102.504,103.795,1.29,SPEAKER_00
1685432,1707707,105.34,106.732,1.392,SPEAKER_00
1717758,1743022,107.36,108.939,1.579,SPEAKER_00
1758777,1812835,109.924,113.302,3.379,SPEAKER_00
1828319,1870696,114.27,116.919,2.649,SPEAKER_00
1889168,1901120,118.073,118.82,0.747,SPEAKER_00
1931544,1959252,120.722,122.453,1.732,SPEAKER_00
2007606,2079592,125.475,129.975,4.499,SPEAKER_00
2090458,2111375,130.654,131.961,1.307,SPEAKER_00
2168692,2217317,135.543,138.582,3.039,SPEAKER_00
2242852,2267300,140.178,141.706,1.528,SPEAKER_00
2342275,2359932,146.392,147.496,1.104,SPEAKER_00
2374057,2388998,148.379,149.312,0.934,SPEAKER_00
2423225,2486791,151.452,155.424,3.973,SPEAKER_00
2500645,2527266,156.29,157.954,1.664,SPEAKER_00
2562580,2615280,160.161,163.455,3.294,SPEAKER_00
2637826,2675585,164.864,167.224,2.36,SPEAKER_00
2703022,2718505,168.939,169.907,0.968,SPEAKER_00
2742410,2752190,171.401,172.012,0.611,SPEAKER_00
2773106,2779898,173.319,173.744,0.424,SPEAKER_00
