start,end,start [s],end [s],dur [s],speaker
18947,19354,2.368,2.419,0.051,SPEAKER_01
28319,29541,3.54,3.693,0.153,SPEAKER_01
41494,56027,5.187,7.003,1.817,SPEAKER_01
58064,60916,7.258,7.615,0.357,SPEAKER_01
67300,72325,8.413,9.041,0.628,SPEAKER_01
75857,83735,9.482,10.467,0.985,SPEAKER_01
89168,104651,11.146,13.081,1.935,SPEAKER_01
113480,131409,14.185,16.426,2.241,SPEAKER_01
141460,147572,17.683,18.447,0.764,SPEAKER_01
178268,184923,22.284,23.115,0.832,SPEAKER_01
196876,214668,24.61,26.834,2.224,SPEAKER_01
218200,227164,27.275,28.396,1.121,SPEAKER_01
231375,240611,28.922,30.076,1.154,SPEAKER_01
248896,258811,31.112,32.351,1.239,SPEAKER_01
262750,270628,32.844,33.829,0.985,SPEAKER_01
284889,315721,35.611,39.465,3.854,SPEAKER_01
351035,380101,43.879,47.513,3.633,SPEAKER_01
384584,391103,48.073,48.888,0.815,SPEAKER_01
431307,438098,53.913,54.762,0.849,SPEAKER_00
476536,483056,59.567,60.382,0.815,SPEAKER_00
513208,522580,64.151,65.323,1.171,SPEAKER_01
