start,end,start [s],end [s],dur [s],speaker
27843,39796,1.74,2.487,0.747,SPEAKER_00
119117,144651,7.445,9.041,1.596,SPEAKER_00
197894,205772,12.368,12.861,0.492,SPEAKER_03
265806,266078,16.613,16.63,0.017,SPEAKER_05
266078,280475,16.63,17.53,0.9,SPEAKER_03
280475,281833,17.53,17.615,0.085,SPEAKER_05
342139,358166,21.384,22.385,1.002,SPEAKER_05
372292,373650,23.268,23.353,0.085,SPEAKER_01
426621,443735,26.664,27.733,1.07,SPEAKER_04
477147,496706,29.822,31.044,1.222,SPEAKER_04
689303,704244,43.081,44.015,0.934,SPEAKER_02
960135,968828,60.008,60.552,0.543,SPEAKER_00
