start,end,start [s],end [s],dur [s],speaker
67,52903,0.008,6.613,6.604,SPEAKER_01
40543,42716,5.068,5.34,0.272,SPEAKER_00
56977,111714,7.122,13.964,6.842,SPEAKER_01
115925,142003,14.491,17.75,3.26,SPEAKER_01
145942,153820,18.243,19.228,0.985,SPEAKER_01
157215,167130,19.652,20.891,1.239,SPEAKER_01
169711,175687,21.214,21.961,0.747,SPEAKER_01
170118,172699,21.265,21.587,0.323,SPEAKER_00
182478,188590,22.81,23.574,0.764,SPEAKER_01
192393,217385,24.049,27.173,3.124,SPEAKER_01
219015,244957,27.377,30.62,3.243,SPEAKER_01
248217,273073,31.027,34.134,3.107,SPEAKER_01
282037,287606,35.255,35.951,0.696,SPEAKER_01
293718,330390,36.715,41.299,4.584,SPEAKER_01
