start,end,start [s],end [s],dur [s],speaker
72122,124006,4.508,7.75,3.243,SPEAKER_01
157962,180237,9.873,11.265,1.392,SPEAKER_01
223972,358166,13.998,22.385,8.387,SPEAKER_01
387232,414397,24.202,25.9,1.698,SPEAKER_01
464923,477691,29.058,29.856,0.798,SPEAKER_01
539626,548862,33.727,34.304,0.577,SPEAKER_00
630356,659151,39.397,41.197,1.8,SPEAKER_01
664040,680067,41.503,42.504,1.002,SPEAKER_01
694465,734668,43.404,45.917,2.513,SPEAKER_01
737928,777860,46.121,48.616,2.496,SPEAKER_01
784108,831103,49.007,51.944,2.937,SPEAKER_01
836808,912869,52.301,57.054,4.754,SPEAKER_01
919660,946553,57.479,59.16,1.681,SPEAKER_01
