start,end,start [s],end [s],dur [s],speaker
135,3667,0.008,0.229,0.221,SPEAKER_02
18607,30560,1.163,1.91,0.747,SPEAKER_02
69949,79185,4.372,4.949,0.577,SPEAKER_02
89779,104176,5.611,6.511,0.9,SPEAKER_02
124006,135144,7.75,8.447,0.696,SPEAKER_02
158505,171273,9.907,10.705,0.798,SPEAKER_02
202241,235110,12.64,14.694,2.054,SPEAKER_02
264176,278302,16.511,17.394,0.883,SPEAKER_02
296502,301120,18.531,18.82,0.289,SPEAKER_02
313616,326383,19.601,20.399,0.798,SPEAKER_02
414940,424448,25.934,26.528,0.594,SPEAKER_01
424448,424719,26.528,26.545,0.017,SPEAKER_02
498607,514091,31.163,32.131,0.968,SPEAKER_01
617860,627911,38.616,39.244,0.628,SPEAKER_03
736842,749066,46.053,46.817,0.764,SPEAKER_00
908522,943565,56.783,58.973,2.19,SPEAKER_02
953073,963667,59.567,60.229,0.662,SPEAKER_02
