start,end,start [s],end [s],dur [s],speaker
18607,97657,1.163,6.104,4.941,SPEAKER_00
111782,127538,6.986,7.971,0.985,SPEAKER_00
157691,179966,9.856,11.248,1.392,SPEAKER_00
202784,251137,12.674,15.696,3.022,SPEAKER_00
261188,289711,16.324,18.107,1.783,SPEAKER_00
323667,343769,20.229,21.486,1.256,SPEAKER_00
392937,438030,24.559,27.377,2.818,SPEAKER_00
638234,648285,39.89,40.518,0.628,SPEAKER_00
690662,703972,43.166,43.998,0.832,SPEAKER_00
748251,849847,46.766,53.115,6.35,SPEAKER_00
888964,902003,55.56,56.375,0.815,SPEAKER_00
943837,963123,58.99,60.195,1.205,SPEAKER_00
979694,991375,61.231,61.961,0.73,SPEAKER_00
1020713,1032393,63.795,64.525,0.73,SPEAKER_00
