start,end,start [s],end [s],dur [s],speaker
5025,104176,0.314,6.511,6.197,SPEAKER_01
104176,104448,6.511,6.528,0.017,SPEAKER_00
148183,154702,9.261,9.669,0.407,SPEAKER_00
171273,185127,10.705,11.57,0.866,SPEAKER_00
307096,315789,19.194,19.737,0.543,SPEAKER_00
344040,356808,21.503,22.301,0.798,SPEAKER_00
375280,388047,23.455,24.253,0.798,SPEAKER_00
480407,497249,30.025,31.078,1.053,SPEAKER_01
518709,518981,32.419,32.436,0.017,SPEAKER_01
518981,537996,32.436,33.625,1.188,SPEAKER_00
537996,539626,33.625,33.727,0.102,SPEAKER_01
539626,541256,33.727,33.829,0.102,SPEAKER_00
541256,547504,33.829,34.219,0.39,SPEAKER_01
604278,621663,37.767,38.854,1.087,SPEAKER_00
678709,690390,42.419,43.149,0.73,SPEAKER_00
763735,774329,47.733,48.396,0.662,SPEAKER_00
791986,798505,49.499,49.907,0.407,SPEAKER_00
913140,916129,57.071,57.258,0.187,SPEAKER_00
981052,990016,61.316,61.876,0.56,SPEAKER_00
1044889,1059286,65.306,66.205,0.9,SPEAKER_01
