start,end,start [s],end [s],dur [s],speaker
1154,4685,0.144,0.586,0.441,SPEAKER_00
10254,59151,1.282,7.394,6.112,SPEAKER_00
64040,82376,8.005,10.297,2.292,SPEAKER_00
86723,107775,10.84,13.472,2.632,SPEAKER_00
111986,125568,13.998,15.696,1.698,SPEAKER_00
132088,158981,16.511,19.873,3.362,SPEAKER_00
162920,170933,20.365,21.367,1.002,SPEAKER_00
186010,190220,23.251,23.778,0.526,SPEAKER_00
198234,217657,24.779,27.207,2.428,SPEAKER_01
225942,233548,28.243,29.194,0.951,SPEAKER_00
234363,255280,29.295,31.91,2.615,SPEAKER_00
258947,275246,32.368,34.406,2.037,SPEAKER_00
281086,290730,35.136,36.341,1.205,SPEAKER_00
295076,310016,36.885,38.752,1.868,SPEAKER_00
317351,340305,39.669,42.538,2.869,SPEAKER_00
345195,349813,43.149,43.727,0.577,SPEAKER_00
357555,369779,44.694,46.222,1.528,SPEAKER_00
374397,383769,46.8,47.971,1.171,SPEAKER_00
