start,end,start [s],end [s],dur [s],speaker
6926,15348,0.433,0.959,0.526,SPEAKER_00
35993,49303,2.25,3.081,0.832,SPEAKER_00
75653,85432,4.728,5.34,0.611,SPEAKER_00
105263,114770,6.579,7.173,0.594,SPEAKER_00
135144,141392,8.447,8.837,0.39,SPEAKER_00
159049,165297,9.941,10.331,0.39,SPEAKER_00
196808,242444,12.301,15.153,2.852,SPEAKER_00
250594,259015,15.662,16.188,0.526,SPEAKER_00
291341,301392,18.209,18.837,0.628,SPEAKER_00
315517,324482,19.72,20.28,0.56,SPEAKER_00
340780,350560,21.299,21.91,0.611,SPEAKER_00
381528,391578,23.846,24.474,0.628,SPEAKER_00
422546,435585,26.409,27.224,0.815,SPEAKER_00
510016,515721,31.876,32.233,0.357,SPEAKER_00
799320,812359,49.958,50.772,0.815,SPEAKER_00
856366,868047,53.523,54.253,0.73,SPEAKER_00
907164,919388,56.698,57.462,0.764,SPEAKER_00
987843,998981,61.74,62.436,0.696,SPEAKER_00
