start,end,start [s],end [s],dur [s],speaker
6112,16434,0.382,1.027,0.645,SPEAKER_00
28115,38166,1.757,2.385,0.628,SPEAKER_01
52563,61528,3.285,3.846,0.56,SPEAKER_01
96570,106893,6.036,6.681,0.645,SPEAKER_01
143565,154974,8.973,9.686,0.713,SPEAKER_01
215551,226417,13.472,14.151,0.679,SPEAKER_01
272869,281290,17.054,17.581,0.526,SPEAKER_01
319320,343769,19.958,21.486,1.528,SPEAKER_01
354363,360882,22.148,22.555,0.407,SPEAKER_00
366859,376910,22.929,23.557,0.628,SPEAKER_01
537996,561358,33.625,35.085,1.46,SPEAKER_01
593140,603463,37.071,37.716,0.645,SPEAKER_01
630628,637962,39.414,39.873,0.458,SPEAKER_01
720271,731680,45.017,45.73,0.713,SPEAKER_01
766723,780848,47.92,48.803,0.883,SPEAKER_01
999796,1017996,62.487,63.625,1.138,SPEAKER_00
