start,end,start [s],end [s],dur [s],speaker
10730,56910,0.671,3.557,2.886,SPEAKER_00
69677,94125,4.355,5.883,1.528,SPEAKER_00
112869,245161,7.054,15.323,8.268,SPEAKER_00
250050,265806,15.628,16.613,0.985,SPEAKER_01
265806,279117,16.613,17.445,0.832,SPEAKER_00
352733,482852,22.046,30.178,8.132,SPEAKER_00
