start,end,start [s],end [s],dur [s],speaker
2580,8285,0.161,0.518,0.357,SPEAKER_01
37894,50933,2.368,3.183,0.815,SPEAKER_01
53650,65331,3.353,4.083,0.73,SPEAKER_01
144651,150084,9.041,9.38,0.34,SPEAKER_01
153887,162580,9.618,10.161,0.543,SPEAKER_01
211748,241901,13.234,15.119,1.885,SPEAKER_01
378811,398913,23.676,24.932,1.256,SPEAKER_00
393480,419558,24.593,26.222,1.63,SPEAKER_01
476604,498607,29.788,31.163,1.375,SPEAKER_01
499694,520339,31.231,32.521,1.29,SPEAKER_01
540441,558641,33.778,34.915,1.138,SPEAKER_01
606994,616774,37.937,38.548,0.611,SPEAKER_01
744176,766994,46.511,47.937,1.426,SPEAKER_01
767266,788726,47.954,49.295,1.341,SPEAKER_01
963667,973718,60.229,60.857,0.628,SPEAKER_01
