start,end,start [s],end [s],dur [s],speaker
24040,58539,1.503,3.659,2.156,SPEAKER_01
75382,106893,4.711,6.681,1.969,SPEAKER_01
124278,157419,7.767,9.839,2.071,SPEAKER_01
182410,207402,11.401,12.963,1.562,SPEAKER_01
224244,257113,14.015,16.07,2.054,SPEAKER_01
294872,320679,18.43,20.042,1.613,SPEAKER_01
353005,370390,22.063,23.149,1.087,SPEAKER_01
456230,475517,28.514,29.72,1.205,SPEAKER_00
543157,565161,33.947,35.323,1.375,SPEAKER_00
588794,612699,36.8,38.294,1.494,SPEAKER_01
653446,717011,40.84,44.813,3.973,SPEAKER_01
769439,805568,48.09,50.348,2.258,SPEAKER_01
822410,849032,51.401,53.065,1.664,SPEAKER_01
881629,906621,55.102,56.664,1.562,SPEAKER_01
