start,end,start [s],end [s],dur [s],speaker
16434,23769,1.027,1.486,0.458,SPEAKER_00
41426,50118,2.589,3.132,0.543,SPEAKER_00
69405,77826,4.338,4.864,0.526,SPEAKER_00
99558,107707,6.222,6.732,0.509,SPEAKER_00
130526,141663,8.158,8.854,0.696,SPEAKER_00
160950,169915,10.059,10.62,0.56,SPEAKER_00
189473,203056,11.842,12.691,0.849,SPEAKER_00
223157,237555,13.947,14.847,0.9,SPEAKER_00
259558,270967,16.222,16.935,0.713,SPEAKER_00
288353,304108,18.022,19.007,0.985,SPEAKER_00
324753,336434,20.297,21.027,0.73,SPEAKER_00
367130,390220,22.946,24.389,1.443,SPEAKER_00
419015,447538,26.188,27.971,1.783,SPEAKER_00
473344,483395,29.584,30.212,0.628,SPEAKER_00
508930,520067,31.808,32.504,0.696,SPEAKER_00
543972,557011,33.998,34.813,0.815,SPEAKER_00
596943,609168,37.309,38.073,0.764,SPEAKER_00
649371,695008,40.586,43.438,2.852,SPEAKER_00
733853,746349,45.866,46.647,0.781,SPEAKER_00
764550,777045,47.784,48.565,0.781,SPEAKER_00
802308,816977,50.144,51.061,0.917,SPEAKER_00
859898,874838,53.744,54.677,0.934,SPEAKER_01
880000,894397,55.0,55.9,0.9,SPEAKER_01
905534,916672,56.596,57.292,0.696,SPEAKER_01
948183,959592,59.261,59.975,0.713,SPEAKER_01
