start,end,start [s],end [s],dur [s],speaker
13718,39524,0.857,2.47,1.613,SPEAKER_01
46859,88149,2.929,5.509,2.581,SPEAKER_01
108794,128353,6.8,8.022,1.222,SPEAKER_01
147640,164210,9.228,10.263,1.036,SPEAKER_01
183769,195993,11.486,12.25,0.764,SPEAKER_01
222342,238913,13.896,14.932,1.036,SPEAKER_01
250865,267979,15.679,16.749,1.07,SPEAKER_01
370390,384516,23.149,24.032,0.883,SPEAKER_01
440475,455415,27.53,28.463,0.934,SPEAKER_01
474159,489100,29.635,30.569,0.934,SPEAKER_01
528217,544244,33.014,34.015,1.002,SPEAKER_01
593684,608081,37.105,38.005,0.9,SPEAKER_01
649915,668387,40.62,41.774,1.154,SPEAKER_01
753140,770526,47.071,48.158,1.087,SPEAKER_01
842784,855280,52.674,53.455,0.781,SPEAKER_00
872122,885161,54.508,55.323,0.815,SPEAKER_01
966655,972903,60.416,60.806,0.39,SPEAKER_01
975891,982410,60.993,61.401,0.407,SPEAKER_01
