start,end,start [s],end [s],dur [s],speaker
5025,62071,0.314,3.879,3.565,SPEAKER_00
104991,119660,6.562,7.479,0.917,SPEAKER_00
134601,236468,8.413,14.779,6.367,SPEAKER_00
237011,328285,14.813,20.518,5.705,SPEAKER_00
329371,436672,20.586,27.292,6.706,SPEAKER_00
447809,491273,27.988,30.705,2.716,SPEAKER_00
495348,559185,30.959,34.949,3.99,SPEAKER_00
570594,601018,35.662,37.564,1.902,SPEAKER_00
618675,632801,38.667,39.55,0.883,SPEAKER_00
639320,750696,39.958,46.919,6.961,SPEAKER_00
752869,1042444,47.054,65.153,18.098,SPEAKER_00
1046791,1076400,65.424,67.275,1.851,SPEAKER_00
1077758,1141595,67.36,71.35,3.99,SPEAKER_00
1152733,1366247,72.046,85.39,13.345,SPEAKER_00
1386078,1559932,86.63,97.496,10.866,SPEAKER_00
1432801,1438777,89.55,89.924,0.374,SPEAKER_01
1576774,1588455,98.548,99.278,0.73,SPEAKER_00
