start,end,start [s],end [s],dur [s],speaker
25942,39796,1.621,2.487,0.866,SPEAKER_01
49847,58268,3.115,3.642,0.526,SPEAKER_00
114770,127809,7.173,7.988,0.815,SPEAKER_00
154702,172088,9.669,10.756,1.087,SPEAKER_01
214193,227504,13.387,14.219,0.832,SPEAKER_01
234567,236468,14.66,14.779,0.119,SPEAKER_01
236468,249235,14.779,15.577,0.798,SPEAKER_00
237011,237826,14.813,14.864,0.051,SPEAKER_01
238098,239728,14.881,14.983,0.102,SPEAKER_01
264448,266893,16.528,16.681,0.153,SPEAKER_01
498336,507572,31.146,31.723,0.577,SPEAKER_00
545602,558641,34.1,34.915,0.815,SPEAKER_00
687130,696638,42.946,43.54,0.594,SPEAKER_00
