start,end,start [s],end [s],dur [s],speaker
135,407,0.008,0.025,0.017,SPEAKER_00
1494,80543,0.093,5.034,4.941,SPEAKER_00
75653,80271,4.728,5.017,0.289,SPEAKER_01
80543,244889,5.034,15.306,10.272,SPEAKER_01
126179,139490,7.886,8.718,0.832,SPEAKER_00
193820,198981,12.114,12.436,0.323,SPEAKER_00
244346,254940,15.272,15.934,0.662,SPEAKER_00
254940,286451,15.934,17.903,1.969,SPEAKER_01
289983,295687,18.124,18.48,0.357,SPEAKER_01
300033,308726,18.752,19.295,0.543,SPEAKER_00
338607,434499,21.163,27.156,5.993,SPEAKER_01
438030,482308,27.377,30.144,2.767,SPEAKER_00
