start,end,start [s],end [s],dur [s],speaker
31918,109066,1.995,6.817,4.822,SPEAKER_01
131069,182139,8.192,11.384,3.192,SPEAKER_01
191103,242173,11.944,15.136,3.192,SPEAKER_01
252495,294329,15.781,18.396,2.615,SPEAKER_01
306825,358709,19.177,22.419,3.243,SPEAKER_01
369575,433412,23.098,27.088,3.99,SPEAKER_01
447266,447538,27.954,27.971,0.017,SPEAKER_01
447538,447809,27.971,27.988,0.017,SPEAKER_00
447809,467096,27.988,29.194,1.205,SPEAKER_01
492903,534736,30.806,33.421,2.615,SPEAKER_01
558641,604550,34.915,37.784,2.869,SPEAKER_01
