start,end,start [s],end [s],dur [s],speaker
44685,70764,2.793,4.423,1.63,SPEAKER_00
92495,103089,5.781,6.443,0.662,SPEAKER_00
141663,158777,8.854,9.924,1.07,SPEAKER_00
165840,189202,10.365,11.825,1.46,SPEAKER_00
209847,240271,13.115,15.017,1.902,SPEAKER_00
260916,271511,16.307,16.969,0.662,SPEAKER_00
285908,304923,17.869,19.058,1.188,SPEAKER_00
326926,342682,20.433,21.418,0.985,SPEAKER_00
364685,380169,22.793,23.761,0.968,SPEAKER_00
397826,407334,24.864,25.458,0.594,SPEAKER_00
420373,441290,26.273,27.581,1.307,SPEAKER_00
479592,504584,29.975,31.537,1.562,SPEAKER_00
526587,554838,32.912,34.677,1.766,SPEAKER_00
564617,591511,35.289,36.969,1.681,SPEAKER_00
620305,653718,38.769,40.857,2.088,SPEAKER_00
662139,701256,41.384,43.829,2.445,SPEAKER_00
720000,743633,45.0,46.477,1.477,SPEAKER_00
749337,756400,46.834,47.275,0.441,SPEAKER_00
765365,786825,47.835,49.177,1.341,SPEAKER_00
806655,817521,50.416,51.095,0.679,SPEAKER_00
861256,874295,53.829,54.643,0.815,SPEAKER_00
880543,915042,55.034,57.19,2.156,SPEAKER_00
