start,end,start [s],end [s],dur [s],speaker
20780,28930,1.299,1.808,0.509,SPEAKER_01
56638,97113,3.54,6.07,2.53,SPEAKER_01
125365,157147,7.835,9.822,1.986,SPEAKER_01
175348,187572,10.959,11.723,0.764,SPEAKER_01
196808,203599,12.301,12.725,0.424,SPEAKER_00
217181,244074,13.574,15.255,1.681,SPEAKER_01
284821,291884,17.801,18.243,0.441,SPEAKER_01
319864,339151,19.992,21.197,1.205,SPEAKER_01
381528,400814,23.846,25.051,1.205,SPEAKER_01
448624,470628,28.039,29.414,1.375,SPEAKER_01
480407,489100,30.025,30.569,0.543,SPEAKER_00
499694,506485,31.231,31.655,0.424,SPEAKER_00
