start,end,start [s],end [s],dur [s],speaker
17249,23225,1.078,1.452,0.374,SPEAKER_02
25670,43870,1.604,2.742,1.138,SPEAKER_02
66689,76468,4.168,4.779,0.611,SPEAKER_02
112597,131612,7.037,8.226,1.188,SPEAKER_02
171001,180509,10.688,11.282,0.594,SPEAKER_02
218539,220169,13.659,13.761,0.102,SPEAKER_02
220169,220984,13.761,13.812,0.051,SPEAKER_01
220984,221256,13.812,13.829,0.017,SPEAKER_02
221256,232665,13.829,14.542,0.713,SPEAKER_01
341867,357079,21.367,22.317,0.951,SPEAKER_01
447538,462750,27.971,28.922,0.951,SPEAKER_03
559185,675449,34.949,42.216,7.267,SPEAKER_04
798234,815891,49.89,50.993,1.104,SPEAKER_00
