start,end,start [s],end [s],dur [s],speaker
135,407,0.008,0.025,0.017,SPEAKER_01
36536,54465,2.284,3.404,1.121,SPEAKER_01
67775,88421,4.236,5.526,1.29,SPEAKER_01
92224,112597,5.764,7.037,1.273,SPEAKER_01
120747,137860,7.547,8.616,1.07,SPEAKER_01
157962,201969,9.873,12.623,2.75,SPEAKER_01
240271,291612,15.017,18.226,3.209,SPEAKER_01
351918,361426,21.995,22.589,0.594,SPEAKER_02
389949,421731,24.372,26.358,1.986,SPEAKER_02
482308,559728,30.144,34.983,4.839,SPEAKER_02
569779,572495,35.611,35.781,0.17,SPEAKER_01
593140,624651,37.071,39.041,1.969,SPEAKER_02
629813,631714,39.363,39.482,0.119,SPEAKER_02
631714,636061,39.482,39.754,0.272,SPEAKER_00
636061,637147,39.754,39.822,0.068,SPEAKER_02
637147,638505,39.822,39.907,0.085,SPEAKER_00
686859,739015,42.929,46.188,3.26,SPEAKER_00
775144,804753,48.447,50.297,1.851,SPEAKER_00
792258,800135,49.516,50.008,0.492,SPEAKER_02
829202,883803,51.825,55.238,3.413,SPEAKER_00
892495,905534,55.781,56.596,0.815,SPEAKER_02
931612,944651,58.226,59.041,0.815,SPEAKER_02
1007402,1016366,62.963,63.523,0.56,SPEAKER_02
