start,end,start [s],end [s],dur [s],speaker
35993,75110,2.25,4.694,2.445,SPEAKER_00
90050,115585,5.628,7.224,1.596,SPEAKER_00
125365,165568,7.835,10.348,2.513,SPEAKER_00
179694,209847,11.231,13.115,1.885,SPEAKER_00
230764,253310,14.423,15.832,1.409,SPEAKER_00
294872,311171,18.43,19.448,1.019,SPEAKER_00
328013,345398,20.501,21.587,1.087,SPEAKER_00
393208,413310,24.576,25.832,1.256,SPEAKER_00
427707,435042,26.732,27.19,0.458,SPEAKER_00
477147,498879,29.822,31.18,1.358,SPEAKER_00
554023,566247,34.626,35.39,0.764,SPEAKER_00
636332,674906,39.771,42.182,2.411,SPEAKER_00
735755,752054,45.985,47.003,1.019,SPEAKER_00
807741,846315,50.484,52.895,2.411,SPEAKER_00
869405,888149,54.338,55.509,1.171,SPEAKER_00
944380,948726,59.024,59.295,0.272,SPEAKER_00
