start,end,start [s],end [s],dur [s],speaker
27028,34906,1.689,2.182,0.492,SPEAKER_00
64516,69677,4.032,4.355,0.323,SPEAKER_00
94668,108794,5.917,6.8,0.883,SPEAKER_00
130254,143022,8.141,8.939,0.798,SPEAKER_00
164753,194906,10.297,12.182,1.885,SPEAKER_00
256842,282105,16.053,17.632,1.579,SPEAKER_00
335619,349745,20.976,21.859,0.883,SPEAKER_00
403259,413039,25.204,25.815,0.611,SPEAKER_00
441018,454601,27.564,28.413,0.849,SPEAKER_00
526859,533650,32.929,33.353,0.424,SPEAKER_00
719185,744719,44.949,46.545,1.596,SPEAKER_00
855008,872665,53.438,54.542,1.104,SPEAKER_00
931612,940033,58.226,58.752,0.526,SPEAKER_00
951443,965568,59.465,60.348,0.883,SPEAKER_00
