start,end,start [s],end [s],dur [s],speaker
7470,23769,0.467,1.486,1.019,SPEAKER_04
35449,46315,2.216,2.895,0.679,SPEAKER_04
77011,88149,4.813,5.509,0.696,SPEAKER_04
126451,136230,7.903,8.514,0.611,SPEAKER_04
167470,179694,10.467,11.231,0.764,SPEAKER_04
210118,225331,13.132,14.083,0.951,SPEAKER_04
294601,304923,18.413,19.058,0.645,SPEAKER_03
338336,351918,21.146,21.995,0.849,SPEAKER_03
389949,399728,24.372,24.983,0.611,SPEAKER_03
447538,448624,27.971,28.039,0.068,SPEAKER_02
448624,460033,28.039,28.752,0.713,SPEAKER_03
460033,460305,28.752,28.769,0.017,SPEAKER_02
502139,514906,31.384,32.182,0.798,SPEAKER_02
547775,555653,34.236,34.728,0.492,SPEAKER_02
606994,607266,37.937,37.954,0.017,SPEAKER_01
607266,611884,37.954,38.243,0.289,SPEAKER_02
611884,613242,38.243,38.328,0.085,SPEAKER_01
666485,680339,41.655,42.521,0.866,SPEAKER_01
700169,715382,43.761,44.711,0.951,SPEAKER_01
801765,814804,50.11,50.925,0.815,SPEAKER_00
904719,916400,56.545,57.275,0.73,SPEAKER_00
