start,end,start [s],end [s],dur [s],speaker
8828,15891,0.552,0.993,0.441,SPEAKER_04
15891,19966,0.993,1.248,0.255,SPEAKER_03
61256,82988,3.829,5.187,1.358,SPEAKER_03
112054,124278,7.003,7.767,0.764,SPEAKER_03
162580,183769,10.161,11.486,1.324,SPEAKER_03
225602,234295,14.1,14.643,0.543,SPEAKER_03
270152,277487,16.885,17.343,0.458,SPEAKER_03
316876,326655,19.805,20.416,0.611,SPEAKER_03
367402,400000,22.963,25.0,2.037,SPEAKER_03
400000,408421,25.0,25.526,0.526,SPEAKER_02
408421,408692,25.526,25.543,0.017,SPEAKER_03
445365,455415,27.835,28.463,0.628,SPEAKER_02
487198,497249,30.45,31.078,0.628,SPEAKER_02
528217,552937,33.014,34.559,1.545,SPEAKER_00
595585,608896,37.224,38.056,0.832,SPEAKER_00
640407,640679,40.025,40.042,0.017,SPEAKER_00
640679,656977,40.042,41.061,1.019,SPEAKER_01
711850,720271,44.491,45.017,0.526,SPEAKER_01
720271,720543,45.017,45.034,0.017,SPEAKER_04
761290,769983,47.581,48.124,0.543,SPEAKER_04
815076,824855,50.942,51.553,0.611,SPEAKER_04
891409,913684,55.713,57.105,1.392,SPEAKER_04
973446,976434,60.84,61.027,0.187,SPEAKER_04
