start,end,start [s],end [s],dur [s],speaker
135,12631,0.008,0.789,0.781,SPEAKER_05
50390,71850,3.149,4.491,1.341,SPEAKER_02
83259,106078,5.204,6.63,1.426,SPEAKER_02
161494,178879,10.093,11.18,1.087,SPEAKER_02
264176,269066,16.511,16.817,0.306,SPEAKER_05
335348,365229,20.959,22.827,1.868,SPEAKER_05
388862,404074,24.304,25.255,0.951,SPEAKER_03
414125,433684,25.883,27.105,1.222,SPEAKER_03
433684,434499,27.105,27.156,0.051,SPEAKER_01
524957,581460,32.81,36.341,3.531,SPEAKER_01
720271,735212,45.017,45.951,0.934,SPEAKER_04
735755,736027,45.985,46.002,0.017,SPEAKER_04
747164,772699,46.698,48.294,1.596,SPEAKER_00
799592,845500,49.975,52.844,2.869,SPEAKER_00
889779,914770,55.611,57.173,1.562,SPEAKER_00
