start,end,start [s],end [s],dur [s],speaker
12903,22410,0.806,1.401,0.594,SPEAKER_00
102546,160135,6.409,10.008,3.599,SPEAKER_00
172631,195178,10.789,12.199,1.409,SPEAKER_00
257657,285908,16.104,17.869,1.766,SPEAKER_01
342682,354091,21.418,22.131,0.713,SPEAKER_01
432054,447809,27.003,27.988,0.985,SPEAKER_01
501867,517894,31.367,32.368,1.002,SPEAKER_01
558370,576027,34.898,36.002,1.104,SPEAKER_01
615144,633073,38.447,39.567,1.121,SPEAKER_01
703429,734668,43.964,45.917,1.952,SPEAKER_01
783565,806926,48.973,50.433,1.46,SPEAKER_01
855280,880000,53.455,55.0,1.545,SPEAKER_01
941120,961222,58.82,60.076,1.256,SPEAKER_01
