start,end,start [s],end [s],dur [s],speaker
1765,15891,0.11,0.993,0.883,SPEAKER_03
21324,25127,1.333,1.57,0.238,SPEAKER_03
25127,29473,1.57,1.842,0.272,SPEAKER_00
29473,30831,1.842,1.927,0.085,SPEAKER_03
30831,31918,1.927,1.995,0.068,SPEAKER_00
31918,41697,1.995,2.606,0.611,SPEAKER_03
60984,81358,3.812,5.085,1.273,SPEAKER_03
124821,139219,7.801,8.701,0.9,SPEAKER_03
173174,188387,10.823,11.774,0.951,SPEAKER_03
193548,209032,12.097,13.065,0.968,SPEAKER_00
272597,296230,17.037,18.514,1.477,SPEAKER_04
376910,389949,23.557,24.372,0.815,SPEAKER_04
507572,552665,31.723,34.542,2.818,SPEAKER_02
539354,540984,33.71,33.812,0.102,SPEAKER_00
617317,624108,38.582,39.007,0.424,SPEAKER_02
624108,648285,39.007,40.518,1.511,SPEAKER_04
763463,763735,47.716,47.733,0.017,SPEAKER_01
763735,769439,47.733,48.09,0.357,SPEAKER_04
769439,770254,48.09,48.141,0.051,SPEAKER_01
771069,771884,48.192,48.243,0.051,SPEAKER_01
772427,772699,48.277,48.294,0.017,SPEAKER_01
853378,874838,53.336,54.677,1.341,SPEAKER_01
1004142,1005772,62.759,62.861,0.102,SPEAKER_01
1005772,1020441,62.861,63.778,0.917,SPEAKER_04
