start,end,start [s],end [s],dur [s],speaker
8013,25398,0.501,1.587,1.087,SPEAKER_00
33276,45229,2.08,2.827,0.747,SPEAKER_00
60984,83531,3.812,5.221,1.409,SPEAKER_00
103904,123463,6.494,7.716,1.222,SPEAKER_00
146010,163667,9.126,10.229,1.104,SPEAKER_00
175348,203870,10.959,12.742,1.783,SPEAKER_00
237283,254668,14.83,15.917,1.087,SPEAKER_00
302207,313616,18.888,19.601,0.713,SPEAKER_00
332631,345398,20.789,21.587,0.798,SPEAKER_00
370662,391578,23.166,24.474,1.307,SPEAKER_00
407877,421460,25.492,26.341,0.849,SPEAKER_00
457317,491816,28.582,30.739,2.156,SPEAKER_00
552393,564617,34.525,35.289,0.764,SPEAKER_00
590967,603735,36.935,37.733,0.798,SPEAKER_00
628998,642308,39.312,40.144,0.832,SPEAKER_00
680882,708862,42.555,44.304,1.749,SPEAKER_00
727606,742003,45.475,46.375,0.9,SPEAKER_00
792801,803123,49.55,50.195,0.645,SPEAKER_00
840067,850118,52.504,53.132,0.628,SPEAKER_00
893582,900373,55.849,56.273,0.424,SPEAKER_00
924278,939490,57.767,58.718,0.951,SPEAKER_00
