start,end,start [s],end [s],dur [s],speaker
9371,15891,0.586,0.993,0.407,SPEAKER_00
56638,71578,3.54,4.474,0.934,SPEAKER_00
88964,126451,5.56,7.903,2.343,SPEAKER_00
153344,200339,9.584,12.521,2.937,SPEAKER_00
219354,226960,13.71,14.185,0.475,SPEAKER_00
235382,257928,14.711,16.121,1.409,SPEAKER_00
287809,298132,17.988,18.633,0.645,SPEAKER_00
314974,328285,19.686,20.518,0.832,SPEAKER_00
372020,382886,23.251,23.93,0.679,SPEAKER_00
392122,406519,24.508,25.407,0.9,SPEAKER_00
455415,472801,28.463,29.55,1.087,SPEAKER_00
479864,498607,29.992,31.163,1.171,SPEAKER_00
525229,534736,32.827,33.421,0.594,SPEAKER_00
541799,564346,33.862,35.272,1.409,SPEAKER_00
624651,650730,39.041,40.671,1.63,SPEAKER_00
628455,638505,39.278,39.907,0.628,SPEAKER_01
657249,711307,41.078,44.457,3.379,SPEAKER_00
756943,782207,47.309,48.888,1.579,SPEAKER_00
785466,794159,49.092,49.635,0.543,SPEAKER_00
834906,854736,52.182,53.421,1.239,SPEAKER_00
866689,878098,54.168,54.881,0.713,SPEAKER_00
1009575,1077487,63.098,67.343,4.244,SPEAKER_00
1225263,1277147,76.579,79.822,3.243,SPEAKER_00
