,diarization error rate,total,correct,correct,false alarm,false alarm,missed detection,missed detection,confusion,confusion
,%,,,%,,%,,%,,%
item,,,,,,,,,,
REDLAT_BE00172_Semantic2.txt,19.115278544052764,32.62717300000001,27.50019900000002,84.2861837891993,1.1098009999999856,3.401462333252057,5.126973999999993,15.713816210800703,0.0,0.0
REDLAT_BE00216_Semantic.txt,47.122397725545326,19.425843000000015,10.588151999999992,54.5054955916198,0.3162319999999923,1.6278933171651395,7.552075000000016,38.87643383095401,1.2856160000000045,6.618070577426182
REDLAT_BE00145_Semantic.txt,31.369005998236727,34.29774600000001,26.335942,76.78621796312794,2.7970579999999945,8.155223961364673,7.112804000000009,20.738400710064173,0.8489999999999966,2.4753813268078795
REDLAT_BE00161_Semantic.txt,24.250572324714977,24.881853999999993,20.026931000000012,80.4880978724496,1.179069000000002,4.738670197164577,3.988922999999984,16.031454086982365,0.8659999999999997,3.480448040568038
REDLAT_BE00131_Semantic2.txt,47.32825251842099,18.890407999999997,9.965953999999998,52.756690061961606,0.016046000000000227,0.08494258038259539,8.415453999999999,44.54882075601543,0.5089999999999999,2.694489182022961
REDLAT_BE00149_Semantic.txt,36.22209966560453,30.779424999999986,20.798662,67.5732636330926,1.1681910000000064,3.795363298697123,8.706615999999988,28.287130120202026,1.2741469999999993,4.139606246705388
REDLAT_BE00146_Semantic2.txt,35.61353894486682,34.96269499999998,26.867120999999997,76.84510876521392,4.355879000000009,12.458647710080733,6.839573999999987,19.56249082057316,1.2560000000000002,3.5924004142129227
REDLAT_BE00183_Semantic2.txt,44.106729093969896,25.30260400000001,18.070325000000008,71.41685891301938,3.927871999999992,15.523588006989282,5.800476,22.92442311471182,1.4318030000000022,5.658717972268789
REDLAT_BE00156_Semantic2.txt,22.79074106179968,8.640386000000003,7.206589000000005,83.40586867299682,0.5354109999999928,6.196609734796485,1.3997969999999964,16.20063038850343,0.03400000000000247,0.3935009384997668
REDLAT_BE00132_Semantic2.txt,37.246836025122185,37.89307899999999,28.824552999999995,76.06812051351119,5.045447000000004,13.31495653863336,9.068526000000002,23.93187948648882,0.0,0.0
REDLAT_BE00184_Semantic.txt,61.354304486885916,47.864288,18.869886000000005,39.4237265161032,0.3723989999999979,0.7780310029891135,26.06168699999999,54.44912708196973,2.932715000000009,6.127146401927066
REDLAT_BE00130_Semantic.txt,63.73504067964658,32.27277299999999,12.101640999999999,37.49798940425728,0.39793299999999765,1.2330300839038462,16.626706,51.51929770645989,3.544425999999995,10.982712889282853
REDLAT_BE00160_Semantic.txt,28.04635833079807,24.872509,18.023338000000003,72.46288663520035,0.1266619999999996,0.5092449659984025,6.849171000000001,27.53711336479967,0.0,0.0
REDLAT_BE00134_Semantic.txt,45.16697536202005,30.26392600000001,19.358813000000016,63.96662812352902,2.7641869999999895,9.133603485549063,3.927113000000001,12.976217956652418,6.977999999999993,23.057153919818568
REDLAT_BE00184_Semantic2.txt,26.90856038027501,24.815719999999992,20.712111000000004,83.46367141473232,2.5739439999999902,10.372231795007322,2.6356639999999887,10.620945110599207,1.4679450000000003,5.915383474668479
REDLAT_BE00130_Semantic2.txt,51.16196477704713,30.010204000000005,15.678293000000007,52.24320701052217,1.0218989999999932,3.4051717875692984,13.173102999999998,43.895413040177914,1.158808,3.861379949299911
REDLAT_BE00145_Semantic2.txt,31.44389639693937,19.744435999999993,15.468507999999996,78.34363058028096,1.9324920000000008,9.787526977220324,2.5609279999999934,12.970378085248898,1.7150000000000034,8.685991334470147
REDLAT_BE00216_Semantic2.txt,34.56517813449109,45.82422500000001,29.985000000000003,65.4348218655089,0.0,0.0,15.839225000000006,34.56517813449109,0.0,0.0
REDLAT_BE00149_Semantic2.txt,46.43345511367988,21.46651800000002,11.563935999999998,53.869640153097905,0.06506400000000001,0.30309526677777904,9.90258200000002,46.1303598469021,0.0,0.0
REDLAT_BE00161_Semantic2.txt,33.121280791112426,26.484631000000018,21.937291000000002,82.83026861880758,4.224708999999998,15.951549409920021,4.547340000000015,17.169731381192406,0.0,0.0
REDLAT_BE00160_Semantic2.txt,22.887139176010887,10.744366000000003,9.329144000000007,86.82824095902917,1.043855999999999,9.715380135040064,1.4152219999999953,13.171759040970821,0.0,0.0
REDLAT_BE00146_Semantic.txt,31.75326505282069,42.027803999999996,29.264585000000007,69.6314872887482,0.581980999999991,1.3847523415689078,7.787784999999984,18.530078326243228,4.975434,11.838434385008554
REDLAT_BE00134_Semantic2.txt,26.67925757102971,25.30768700000002,22.936892000000014,90.6321150565834,4.381108000000001,17.311372627613096,2.3707950000000055,9.367884943416614,0.0,0.0
REDLAT_BE00172_Semantic.txt,26.143203700444666,43.37230099999999,32.616676,75.20162695541563,0.5832840000000026,1.3448306558602983,10.422584999999998,24.03050970249423,0.3330399999999969,0.767863342090144
REDLAT_BE00131_Semantic.txt,61.386473509353436,37.60002600000001,14.849347999999999,39.492919499576935,0.33065199999999884,0.8793930089303629,21.461678000000013,57.078891381617694,1.2889999999999944,3.428189118805381
REDLAT_BE00132_Semantic.txt,46.51545961446797,55.803041,29.846,53.484540385532036,0.0,0.0,25.957041000000004,46.51545961446797,0.0,0.0
REDLAT_BE00183_Semantic.txt,61.99175137824394,53.377886999999994,20.288,38.00824862175605,0.0,0.0,29.94788699999999,56.1054187101861,3.142000000000003,5.886332668057848
REDLAT_BE00156_Semantic.txt,70.29506054539813,35.196234,10.524009999999995,29.900954744192227,0.06899000000000001,0.1960152895903579,24.672224000000003,70.0990452558078,0.0,0.0
