start,end,start [s],end [s],dur [s],speaker
11816,26213,0.739,1.638,0.9,SPEAKER_00
35449,87334,2.216,5.458,3.243,SPEAKER_00
106893,122920,6.681,7.683,1.002,SPEAKER_00
154159,180780,9.635,11.299,1.664,SPEAKER_00
207402,274770,12.963,17.173,4.211,SPEAKER_00
304923,322308,19.058,20.144,1.087,SPEAKER_00
353820,383972,22.114,23.998,1.885,SPEAKER_00
390764,412767,24.423,25.798,1.375,SPEAKER_00
427436,469541,26.715,29.346,2.632,SPEAKER_00
499422,511646,31.214,31.978,0.764,SPEAKER_00
549405,584719,34.338,36.545,2.207,SPEAKER_00
609439,653446,38.09,40.84,2.75,SPEAKER_00
672461,709405,42.029,44.338,2.309,SPEAKER_00
741188,789813,46.324,49.363,3.039,SPEAKER_00
834363,858811,52.148,53.676,1.528,SPEAKER_00
900916,947096,56.307,59.194,2.886,SPEAKER_00
984855,1019626,61.553,63.727,2.173,SPEAKER_00
1047606,1075857,65.475,67.241,1.766,SPEAKER_00
1084006,1115517,67.75,69.72,1.969,SPEAKER_00
1143769,1222003,71.486,76.375,4.89,SPEAKER_00
